,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
0,1.2452025882580513,0.40608344720371414,-0.4948263123064839,0.6666607297082545,0.8834102941990438,-0.2980762300213997,0.1372058877496079,1.3325586550734951,-1.4589626420954067,0.30492074292195975,1
1,1.0285481826061833,0.9538094389468942,-0.47107234449497865,0.21376828392957387,-0.17520007504988408,-0.007806609003298429,0.47958219314162415,0.8025200159482901,-0.7362301878797795,0.46075016550534237,1
2,0.5227029662629324,0.2262278017581572,1.1899505098960772,-0.7157865699415554,1.5117359725927992,-0.2510143541690078,-0.7367406353166922,-0.2742290466356009,2.7873309401014366,0.0026382414649473306,1
3,0.3387339011120946,0.5502155690225969,-0.4472906449996181,-0.5302375932980392,-0.6273278427703215,-0.22261673683775343,0.8847285405216806,-0.7299540491322961,-0.2001721456778882,-0.1408955426597826,1
4,0.023663341995592387,0.29348620598636244,-0.8258406058641021,-0.11804001013801146,-0.9010851686125211,0.4021473736175751,-0.7412917724346871,-0.040953029199332414,-0.01588385881927806,-2.9260423439985512,1
5,0.08022426256641112,-0.5683929000338377,2.2602557764638176,-1.1055015286662435,-0.9496231154788011,0.7179127709659879,1.2389843296012328,-0.4065232997541513,0.10641851055991441,0.6175036768247801,1
6,-0.14509198287200709,0.42349879208917174,-0.6404847828695028,0.41127643917998763,-0.04300058104639674,0.8791771203213034,2.089009052206931,0.7568673344374772,1.475103036894291,0.1578151606368377,1
7,0.6368934738694937,0.26465646485277083,-0.518482737434957,0.6397436080744648,-0.5703383896123244,-0.16098338080865024,0.16657865984389258,0.06985890969442737,1.4689806607404627,0.5018972786797312,1
8,-1.2981563646518355,0.12457696222672993,-0.7341792730681248,-0.12236610884697707,-0.8824451116792874,0.9371762238999644,0.2741485924350772,2.359930561206082,0.4022306314522474,0.08517940057444397,1
9,0.6325004657264585,0.5107637176085829,1.1481406080323096,0.3246598452061765,-0.06313800745706455,-1.8426437856466114,0.09104267543148654,-0.40008100802753654,-1.4238985768690622,-1.1705056510859648,1
10,-0.06140639724911405,-0.7970502377345394,-0.1981548891336689,-0.8587229743324698,-0.5523287145766655,-1.6322219883953712,-0.9399667454455453,-0.3962561460129644,-1.7152911494897847,1.0680738420767362,1
11,0.39698547163525233,0.22101739752343824,-0.45898844783057424,-0.9092921138919243,-0.7695651100541658,-0.5619820268092666,-0.6725440420830701,0.08701042322476593,0.2832561999223993,0.4327681104359147,1
12,-1.0756753163834267,0.21990576515982702,2.233913327806756,0.7181090175808726,0.04364257451764066,0.8577962705714276,1.156468505489742,-1.5034166435671494,-2.044549080125584,-2.076542718645924,1
13,1.0385388844496317,1.0189055975680956,-0.45229923433771624,-0.35360105478460546,0.3952804248298125,0.08815716118463827,0.06899586518919272,-0.11325958822177645,-0.8785396282785493,-1.2621454398345795,1
14,-1.236875437405739,-1.5767241509755467,2.1438746388422807,-1.7113628500398301,0.6753825975466556,0.6360689816296107,0.9596242319536415,-0.05253311727170018,0.20038208041067962,1.513552481255154,0
15,0.16772681980450316,0.22048003289591983,-0.9247609740802216,-0.484778269005793,-1.316948462270104,0.21729172345996214,-0.35628907706017116,3.497260698035722,-1.066000776211891,2.3445768831615283,1
16,-0.8355213953450572,0.8868182554717381,-0.022768284121965635,1.046392504029257,-2.0229275684490773,-0.31452784290912333,0.7081488563996579,0.06763718105813527,-0.33214459212521663,-1.3775739915194352,1
17,1.2864226736682685,-2.896297937996744,-1.2681270752420426,0.7963597906607889,-0.7125214833499481,-0.8183468184390602,-2.047851278959189,-1.8736971136778962,-0.4437633140398411,1.1503032091905672,0
18,-0.24077625046898363,1.1415506900726644,1.1937134045171172,0.32419445784091094,0.7937901081037854,-0.9920634247920616,-0.6121227196644556,-1.7336337311772947,-0.8233650122095764,-0.6670595355203245,1
19,0.5191625547594061,-0.44841570038146694,-0.13959426418308776,-0.7668790816184362,-0.8165367476597212,1.245090190128974,0.12413373457444495,-0.8994725537954305,0.014931292114469863,-0.2260302933953444,1
20,0.03647052363983887,2.026031304426521,-1.5747521448581263,0.5377969058159153,-2.733766365969363,-0.5961327599641737,-0.9063539819860584,-1.515984189245497,-0.6232982539686304,0.7390806950031558,1
21,0.16444530682161113,-1.5767785174250375,0.34769532360009714,0.6251008745484856,0.5577459644781005,-0.5503510921384948,0.42646095330474315,-0.9699111375976174,0.5733340674255214,-0.7883375212288254,0
22,0.18123427126118744,0.7298436379964557,1.2330910111097861,0.2818720601033826,1.4770665158599634,1.3974243189191564,-1.0185674955732638,0.41239778420146783,0.673478149025734,-0.15445810343151356,0
23,0.7374493181571481,-0.12331271931074061,0.1761026059569688,-0.6869983326433103,-1.162925538949299,-0.7426962967611016,-0.9143570101344191,-0.9458994636562457,-0.41785239055963114,-0.7333636040382262,0
24,-0.6570555134645023,0.5116368223879113,-0.04556714703320316,1.8072177951793833,-0.3678080776788876,0.06407955951953032,-0.2895076853717777,-0.27757380747845795,-0.47037244684088353,1.3626479481300031,1
25,-0.6989317276289445,0.47014257614379257,3.3208928770776724,0.3928819474336511,-0.8264841479077267,1.0349912377649078,0.8636980005705528,0.34952404270767523,0.03744151011043142,-0.2566464235373053,1
26,1.1305201541518812,-0.5138156047383469,0.6626203719024134,0.5542791470656755,0.5944348600400107,-1.2818761322847134,-0.5167263142671153,-0.6381806254252342,1.13416810604072,1.611350652359383,0
27,0.17769639063379314,-0.4955846554996312,-1.2738404477485241,0.47294647436000015,0.8909990873396472,-1.2347243134594021,-0.1256420176203559,-0.020502242255361736,0.48684383391143154,-0.8117270000672682,0
28,-0.5910770170600211,-0.5679221926067415,0.5319031335811067,-1.5373853744400228,0.5041596597933918,-0.03738668462315227,-0.46353709786066877,0.6182593032220347,-0.939627294319716,0.318928264542316,1
29,0.8600879922622661,-0.13055739995788496,0.2937025295271515,-0.32526808123500534,0.1672836789588394,-0.08197545600545787,-0.7837534230036193,0.09787348267607937,0.45400259206891597,0.881878609625832,0
30,-0.4090931907512537,0.16726966389887293,0.19230626440187268,0.6861529264989449,0.9524784632134746,0.22485177388079083,-0.32584838897319174,0.5951664762889591,-1.6001018610436681,1.1433785805159629,1
31,-0.9001995584352536,-0.5872551652103855,1.2104148331691704,-0.2116082547579366,0.7136758936595448,-0.36628170898837825,-0.4605337730445863,-0.6456558950994202,-1.1647845628112081,0.24827954869564903,1
32,0.4662346916817375,0.8361549576849936,-0.8225273819321334,-0.6128447196760415,1.091122165682396,-0.30805947546677814,-0.8816746224960555,0.40912921570853644,0.5631335683572116,-0.04698927572686095,0
33,-0.9057340801403941,1.2802689298940249,-0.10504648592912885,-1.3202458928693623,-0.9117489034650593,0.22052824681522618,0.1862804676847813,0.20273622679345543,0.4289343130536748,-0.018562419920417628,0
34,2.201062773409996,-0.5941726666252729,0.8527303936987122,-1.1967043004986686,-0.03846122028752226,-0.8122751680953147,-0.00036730884620108615,0.6363246082658256,-1.9644072919438975,1.0684568267314267,1
35,-1.0475614174420758,0.8360280040216319,1.786655660253572,-0.31124730279223334,-1.4222200086327788,-0.3577930813317803,2.7450172181120633,0.4740540790483547,-0.8160965933067902,-0.358854224424021,0
36,-0.7681466290402756,0.23800913697995996,0.14677175377441998,0.8102614221041412,0.3880591378719693,1.1400049925438978,0.04116610975915206,-2.1295633621782413,0.7723284280586313,0.32744150015751605,0
37,0.14205722192403408,1.4785854719773186,-0.34989627094010667,0.6048299637366912,0.01544314367099564,0.4978476013899778,-1.003260023745671,-1.0889243244690832,0.4819810332693734,0.21273510037505608,1
38,-1.984633289322302,0.12087510316131916,0.8765692251052866,1.7917269814485663,0.31388571400824394,0.08302972961655813,-1.3987467491416201,-1.56963058075225,-1.5195850803643607,1.7340961288295766,1
39,1.0374156742091436,-0.1870109704799367,-1.3671042222144818,0.5046656545009517,1.5960761550341036,-2.0507767007975515,-0.8432831384848558,-0.5266737237761274,0.05410032542952522,-0.7850476933741545,0
40,-0.9062506061755939,2.6020459953902986,0.3421377635795642,0.8701171068251683,0.13711231094590504,1.1902993441194938,-0.13288622895753807,-1.4454212094043424,-0.8463473957474473,-1.4729216370415952,1
41,0.9814386439538156,-3.6628421985738275,-2.5143633146324516,0.7162876700501144,-0.9571214230730728,0.21433742758953142,-0.2983231692587125,-1.5295832202297739,-0.26605353861670167,-1.6779852874045793,0
42,1.4065191903897525,0.22112898516737156,0.5677139327836305,0.14300749690292347,0.5218662383809699,-0.7801614574517916,-0.02879994361003937,1.240553974217089,1.286594582064444,-0.2800710773051611,0
43,1.394210621487094,-0.6283988161986676,1.5812578451177932,-1.3148139073835785,0.5049425084658046,1.2702319456972597,0.18399931258179644,-0.30548112485280055,-1.4085438408167401,0.1540831622997735,1
44,0.1897190471669198,1.6450286497113449,-0.37621830682317714,-0.9308440464070955,0.2472193459131237,-1.3226507735213564,-0.017523996568521646,-0.60389330961007,0.3720936509762253,-0.6840744492276386,0
45,-2.9475822275173535,0.8598343423841337,0.04225929416009706,-1.1211874487655529,2.208227766408557,0.49518529955623086,-0.8862136405837915,2.3463615273817995,1.879458035463418,-1.8821503240046344,0
46,2.3639733090707025,-1.139499384475104,1.2774132149131394,0.40531357462204254,-0.06887744309809166,1.3303002443141998,-1.580785012358135,0.061225298699479014,0.26295213612244706,-0.45527503441383343,0
47,-0.42004274369366335,0.42484454325653037,1.0946631598076424,-0.3358763101222281,-0.8141113796206864,-1.1844010613209617,0.2558499599116867,0.5480924365459793,-1.0766230688778278,0.0794053808773384,0
48,0.49578030160982395,0.9687704410985056,0.34292240965772247,0.2712574550394859,-1.1527380410713557,-0.5219952090226533,0.5870056100445409,0.8630606038154949,-1.8294002347965486,0.7355908467160949,0
49,-0.1876977188440621,0.4487248674986248,-0.743922833391967,-0.6266160766947366,-0.17422674598476937,1.3938106907348253,1.1125822020396752,2.816163905874973,1.4652840770553497,-0.21723131392853548,1
50,1.5995698060118264,0.11420081982318808,0.7906325831622434,1.2041290132975102,-0.25633290840151457,-0.08429127199838085,-1.469236216569633,-0.5729292477882422,0.28808321656888086,-0.11709710612208209,1
51,0.18959870584829733,0.5016326562597276,1.9258635964553903,1.603790770049261,-1.1669568961491292,-0.9521077854657314,0.02167220497872882,1.2728739808031806,-1.6908016691511127,-0.08543931675034579,1
52,-0.7072238717802581,0.6025700911620763,-1.9657990369422105,-0.3210616463692849,-1.1845216222969372,0.5050879413920559,1.1603837426934145,-0.46830398129890316,-0.23393596852541165,-0.07112136299594748,1
53,-0.9611960024207795,2.6099223527002495,-0.5700312369631767,-1.7226268485377476,0.8046060327831543,-0.27084991947905795,0.17820745180190717,1.6852428475556585,-0.35980190265308754,-1.2140544535239932,0
54,1.0207994860429601,0.7646582857115357,-0.9271338512369577,0.630671320477866,2.1307088625528734,0.63940877491954,-0.9315076262886763,0.8218299332297121,-1.2637489165924574,-0.20260028131574978,1
55,0.48323665472125465,-1.235477198995961,0.12842827262057072,-1.1332004318950932,0.14515199877356724,-0.8013822084289745,-1.457582768641748,-0.4251625577853961,0.24551719646169853,-1.3302797195715528,1
56,-1.1767634523767732,0.31861953965069645,1.6206605573160904,0.5476369829363514,2.068176163548572,1.6900064303152191,1.541453149680543,-0.6811537962940611,0.31211900116883595,-0.7796663362710802,0
57,1.321774206980235,-0.03483448299444625,0.008542382783328195,-0.0866744884251906,-0.21668293192330976,-0.48500032853095876,0.7028501121324834,0.6881283099024595,-0.5321198392888332,-0.9097986827763948,0
58,0.286289674980474,-1.0708015713149395,0.1343618105852329,-0.7787085700689811,1.4898636590349135,0.32118854103954975,-1.953976794895511,-0.8750210427072737,1.650846221468947,-0.27720193075629235,1
59,0.8295538398535942,-1.4215270832421203,-1.1407613891359691,-1.2307421943856505,-1.0181378225398359,-0.10864329002898714,-0.32613819942891237,-0.7466490805939081,-0.6305952381461072,-2.2167323660125478,1
60,-0.436705903924963,-0.4272570045699765,0.7478310464140577,-0.529938095261947,0.19476617655294703,-0.5410365776566631,-0.6751861383599473,0.5877069441944271,0.04235801407191717,1.2108876043205368,1
61,0.47706371460783864,0.4763700584657552,-1.4184092668353152,1.026331563720185,-0.7125096337313391,0.23372609804170524,-0.3983707406412874,-1.6495383979016078,0.24440272239929564,1.2569790422952125,1
62,1.1658224049288932,-0.04850743238529598,-1.1407629935484411,0.19667746118092416,-1.1266019219061225,0.32266797829872196,-0.9949000706206186,0.9932641881452955,-1.4407334830534566,-0.8445418690452541,0
